,article_name,article_quality,country,revision_id,population
28802,Cheng Yi (philosopher),Start,China,759875366,"1,371,920,000"
28803,Xu Enzeng,Stub,China,759973235,"1,371,920,000"
28804,Yuan Taotu,Stub,China,760069654,"1,371,920,000"
28805,Liu Hui (politician),Start,China,760176383,"1,371,920,000"
28806,Wan Shaofen,C,China,760182115,"1,371,920,000"
28807,Yin Yicui,Start,China,760184668,"1,371,920,000"
28808,Liu Wenzhi,Stub,China,761964553,"1,371,920,000"
28809,Wei Liaoweng,Start,China,762248402,"1,371,920,000"
28810,Keying (official),C,China,762434752,"1,371,920,000"
28811,Deng Rong,Start,China,762867258,"1,371,920,000"
28812,Saertuke Changling,Start,China,763153442,"1,371,920,000"
28813,Shao Yuan-chong,Stub,China,763153584,"1,371,920,000"
28814,Xia Yuanji,Stub,China,763181478,"1,371,920,000"
28815,Cui Guoyin,Stub,China,763240026,"1,371,920,000"
28816,Fuqing (general),Stub,China,763240098,"1,371,920,000"
28817,Li Jingfang,Stub,China,763240392,"1,371,920,000"
28818,Wang Daxie,Stub,China,763240491,"1,371,920,000"
28819,Wanyan Chonghou,Start,China,763240557,"1,371,920,000"
28820,Zeng Jize,Start,China,763240919,"1,371,920,000"
28821,Zaiyi,C,China,763242004,"1,371,920,000"
28822,Zaize,Start,China,763242051,"1,371,920,000"
28823,Chen Jin (general),Stub,China,763313712,"1,371,920,000"
28824,Yinxiang (prince),C,China,763412752,"1,371,920,000"
28825,Qian Nengxun,Stub,China,763503279,"1,371,920,000"
28826,Shen Jiaben,Stub,China,763503492,"1,371,920,000"
28827,T'ang Leang-Li,C,China,765176624,"1,371,920,000"
28828,Cuyen,C,China,765567845,"1,371,920,000"
28829,Hu Zhaoyun,Stub,China,765954947,"1,371,920,000"
28830,Jiang Yu,Start,China,765955981,"1,371,920,000"
28831,Hešeri Sonin,Start,China,766027857,"1,371,920,000"
28832,Shi Hongzhao,B,China,766514589,"1,371,920,000"
28833,Gabula (general),Stub,China,767621193,"1,371,920,000"
28834,Ye Qun,Stub,China,767733852,"1,371,920,000"
28835,Zhang Hanzhi,Start,China,767880443,"1,371,920,000"
28836,Lan Fu,Start,China,768045721,"1,371,920,000"
28837,Liu Zhihua,Stub,China,768045737,"1,371,920,000"
28838,Shi Tianze,Start,China,768816923,"1,371,920,000"
28839,Guanwen,Stub,China,768873165,"1,371,920,000"
28840,Liu Zhijun,GA,China,768887157,"1,371,920,000"
28841,Yunsi,C,China,768924966,"1,371,920,000"
28842,Du Shanxue,Start,China,768940322,"1,371,920,000"
28843,Fang Xiping,Start,China,768940351,"1,371,920,000"
28844,Han Xiancong,Start,China,768942077,"1,371,920,000"
28845,He Jiacheng,Start,China,768942094,"1,371,920,000"
28846,Le Dake,Start,China,768942387,"1,371,920,000"
28847,Li Zhi (politician),Start,China,768942439,"1,371,920,000"
28848,Liao Yongyuan,Start,China,768942521,"1,371,920,000"
28849,Si Xinliang,Start,China,768942832,"1,371,920,000"
28850,Nie Chunyu,Start,China,768942944,"1,371,920,000"
28851,Sui Fengfu,Start,China,768943365,"1,371,920,000"
28852,Wang Baosen,Start,China,768943722,"1,371,920,000"
28853,Xi Xiaoming,Start,China,768944033,"1,371,920,000"
28854,Xiao Tian,Start,China,768944065,"1,371,920,000"
28855,Kou Zhun,Start,China,769144127,"1,371,920,000"
28856,Shen Lun,Start,China,769144303,"1,371,920,000"
28857,Wang Dan (Song dynasty),GA,China,769144324,"1,371,920,000"
28858,Hua Jianmin,Stub,China,769203536,"1,371,920,000"
28859,Kang Rixin,Start,China,769221504,"1,371,920,000"
28860,Wang Junfeng,Start,China,769896232,"1,371,920,000"
28861,Zhang Jifu,Stub,China,769910636,"1,371,920,000"
28862,Wang Shouye,C,China,770159596,"1,371,920,000"
28863,Xu Shiying,Start,China,770380228,"1,371,920,000"
28864,Hu Zhengyue,Stub,China,770660278,"1,371,920,000"
28865,Wang Dongfeng,Start,China,770797569,"1,371,920,000"
28866,Yuan Shuxun,Stub,China,770934866,"1,371,920,000"
28867,Yang Shande,Stub,China,770935646,"1,371,920,000"
28868,Meng Chang,B,China,770938562,"1,371,920,000"
28869,Wang Yanxi,B,China,770940087,"1,371,920,000"
28870,Wang Yanjun,B,China,770940211,"1,371,920,000"
28871,Zhang Desheng,Stub,China,770942576,"1,371,920,000"
28872,Zhang Zhongliang,Stub,China,770942635,"1,371,920,000"
28873,Wang Feng (politician),Stub,China,770942760,"1,371,920,000"
28874,Zhou Zijian,Start,China,770943340,"1,371,920,000"
28875,Song Renqiong,Start,China,770943552,"1,371,920,000"
28876,Cheng Zihua,Stub,China,770944253,"1,371,920,000"
28877,Li Dazhang,Stub,China,770944540,"1,371,920,000"
28878,Zhou Lin (politician),Stub,China,770944582,"1,371,920,000"
28879,Ma Jiantang,Start,China,770944670,"1,371,920,000"
28880,Liao Zhigao,Start,China,770945244,"1,371,920,000"
28881,Li Qiyan,Stub,China,770946022,"1,371,920,000"
28882,Luo Qingquan,Stub,China,770946399,"1,371,920,000"
28883,Hu Zhaoheng,Stub,China,770948203,"1,371,920,000"
28884,Zheng Tianxiang,Stub,China,770948888,"1,371,920,000"
28885,Jiang Hua,Stub,China,770948939,"1,371,920,000"
28886,Tie Ying,Stub,China,770949547,"1,371,920,000"
28887,Zhang Boxing,Stub,China,770949805,"1,371,920,000"
28888,Li Qingwei,Stub,China,770949842,"1,371,920,000"
28889,Jin Ming,Stub,China,770951329,"1,371,920,000"
28890,Chen Mingyi,Stub,China,770952346,"1,371,920,000"
28891,Huang Zhendong,Stub,China,770952571,"1,371,920,000"
28892,Wang Enmao,Stub,China,770953317,"1,371,920,000"
28893,Wang Huaixiang,Stub,China,770953363,"1,371,920,000"
28894,Yu Ke,Stub,China,770953518,"1,371,920,000"
28895,Zhao Xiu,Stub,China,770953587,"1,371,920,000"
28896,Gao Dezhan,Stub,China,770953663,"1,371,920,000"
28897,Xing Chongzhi,Stub,China,770956746,"1,371,920,000"
28898,Li Youwen,Stub,China,770956935,"1,371,920,000"
28899,Zhao Lin (politician),Stub,China,770957015,"1,371,920,000"
28900,Long Shujin,Stub,China,770957109,"1,371,920,000"
28901,Wang Jinshan,Stub,China,770960565,"1,371,920,000"
28902,Lu Hao (born 1947),Stub,China,770960754,"1,371,920,000"
28903,Wen Zhenheng,Start,China,770996496,"1,371,920,000"
28904,Liang Baohua,Stub,China,771000002,"1,371,920,000"
28905,Hu Biao,Stub,China,771000883,"1,371,920,000"
28906,Guo Zhi,Stub,China,771001556,"1,371,920,000"
28907,Wei Liucheng,Stub,China,771002101,"1,371,920,000"
28908,Nie Weiguo,Stub,China,771002817,"1,371,920,000"
28909,Yuan Chunqing,Start,China,771003165,"1,371,920,000"
28910,Jiang Jufeng,Stub,China,771004757,"1,371,920,000"
28911,Lu Wucheng,Start,China,771006334,"1,371,920,000"
28912,Lü Xiwen,Start,China,771006890,"1,371,920,000"
28913,Ismail Tiliwaldi,Start,China,771008034,"1,371,920,000"
28914,Abdul'ahat Abdulrixit,Stub,China,771008064,"1,371,920,000"
28915,Liang Weilin,Stub,China,771024369,"1,371,920,000"
28916,Yin Linping,Stub,China,771024420,"1,371,920,000"
28917,Ou Mengjue,Stub,China,771024633,"1,371,920,000"
28918,Chen Yu (politician),Stub,China,771024905,"1,371,920,000"
28919,Zhu Mingguo,C,China,771025956,"1,371,920,000"
28920,Liu Jie,Stub,China,771029948,"1,371,920,000"
28921,Shen Yunpu,Stub,China,771030483,"1,371,920,000"
28922,Zhu Shaolian,Stub,China,771031733,"1,371,920,000"
28923,Li Jiating,Stub,China,771177250,"1,371,920,000"
28924,Liu Fangren,Stub,China,771178234,"1,371,920,000"
28925,Liu Zhengwei,Stub,China,771178314,"1,371,920,000"
28926,Niu Maosheng,Stub,China,771178639,"1,371,920,000"
28927,Yang Dongsheng,Stub,China,771189892,"1,371,920,000"
28928,Raidi,Stub,China,771189946,"1,371,920,000"
28929,Gyaincain Norbu (politician),Stub,China,771190053,"1,371,920,000"
28930,Ma Zhongchen,Stub,China,771190535,"1,371,920,000"
28931,Li Dengying,Stub,China,771190875,"1,371,920,000"
28932,Wang Shitai,Stub,China,771190957,"1,371,920,000"
28933,Jia Zhijie,Stub,China,771191040,"1,371,920,000"
28934,Li Ziqi,Stub,China,771191336,"1,371,920,000"
28935,Zhao Haifeng,Stub,China,771191461,"1,371,920,000"
28936,Tian Fengshan,Stub,China,771191603,"1,371,920,000"
28937,Ma Kai,Start,China,771192698,"1,371,920,000"
28938,Xu Yongyue,Stub,China,771193712,"1,371,920,000"
28939,Wang Zhaowen,Stub,China,771196622,"1,371,920,000"
28940,Zhao Yide,Stub,China,771196821,"1,371,920,000"
28941,Shao Shiping,Stub,China,771379569,"1,371,920,000"
28942,Fang Zhongru,Stub,China,771424860,"1,371,920,000"
28943,Xiao Yang (governor),Stub,China,771427119,"1,371,920,000"
28944,Li Chongxi,Start,China,771427219,"1,371,920,000"
28945,Shen Peiping,Start,China,771427414,"1,371,920,000"
28946,Yao Mugen,C,China,771427583,"1,371,920,000"
28947,Han Xuejian,Start,China,771428008,"1,371,920,000"
28948,Jing Chunhua,Start,China,771428235,"1,371,920,000"
28949,Liang Bin,Start,China,771428361,"1,371,920,000"
28950,Liao Shaohua,C,China,771428440,"1,371,920,000"
28951,Ni Fake,C,China,771428607,"1,371,920,000"
28952,Li Daqiu,Start,China,771429017,"1,371,920,000"
28953,Chen Tiexin,Start,China,771429062,"1,371,920,000"
28954,Ji Wenlin,Start,China,771429540,"1,371,920,000"
28955,Chen Anzhong,Start,China,771429644,"1,371,920,000"
28956,Yang Gang (politician),Start,China,771429871,"1,371,920,000"
28957,Xu Gang (politician),Start,China,771432624,"1,371,920,000"
28958,Zhu Zuoli,C,China,771432714,"1,371,920,000"
28959,Gu Junshan,GA,China,771440609,"1,371,920,000"
28960,Zhang Jieqing,Stub,China,771524840,"1,371,920,000"
28961,Zhou Zhenhong,Stub,China,771997906,"1,371,920,000"
28962,Luo Yinguo,Start,China,771997994,"1,371,920,000"
28963,Qiu Huizuo,GA,China,772008961,"1,371,920,000"
28964,Geshe Sherab Gyatso,Start,China,772022652,"1,371,920,000"
28965,Peng Peiyun,Start,China,772028679,"1,371,920,000"
28966,Zhao Pengfei,Stub,China,772034709,"1,371,920,000"
28967,Chai Songyue,Stub,China,772056682,"1,371,920,000"
28968,Qian Yunlu,Stub,China,772071364,"1,371,920,000"
28969,Li Da (philosopher),Start,China,772382596,"1,371,920,000"
28970,Ebilun,C,China,772728214,"1,371,920,000"
28971,Zaiyuan,Start,China,772891669,"1,371,920,000"
28972,Wang Shouxin,Stub,China,772942548,"1,371,920,000"
28973,Tong Daning,Stub,China,773105082,"1,371,920,000"
28974,Liu Shaozi,Start,China,773181429,"1,371,920,000"
28975,Zhang Hansi,Start,China,773181802,"1,371,920,000"
28976,Yan Shu,Start,China,773249890,"1,371,920,000"
28977,Fuheng,Start,China,773285246,"1,371,920,000"
28978,Anthony Liu Bainian,Stub,China,773359472,"1,371,920,000"
28979,Tan Qiwei,Start,China,773384987,"1,371,920,000"
28980,Yue Qifeng,Stub,China,774220878,"1,371,920,000"
28981,Wu Yuanheng,C,China,774422853,"1,371,920,000"
28982,Yang Shen,Start,China,774493248,"1,371,920,000"
28983,Wang Xijue,Stub,China,774843935,"1,371,920,000"
28984,"Xu Jie (politician, born 1955)",Stub,China,774845246,"1,371,920,000"
28985,Hu Weide,Start,China,774869490,"1,371,920,000"
28986,Du Xigui,Start,China,774869762,"1,371,920,000"
28987,Qiu He,Start,China,775035277,"1,371,920,000"
28988,Li Weiwei (politician),Start,China,775073157,"1,371,920,000"
28989,Ouyang Qin,Stub,China,775073838,"1,371,920,000"
28990,Chen Guofu,Stub,China,775161570,"1,371,920,000"
28991,Zhang Wenkang,Stub,China,775493476,"1,371,920,000"
28992,Chen Shiju,Stub,China,775494757,"1,371,920,000"
28993,Ortai,Start,China,775648331,"1,371,920,000"
28994,Shi Chonggui,B,China,775758252,"1,371,920,000"
28995,Wei Baoheng,B,China,776191386,"1,371,920,000"
28996,Li Zhen (Later Liang),B,China,776384989,"1,371,920,000"
28997,Xia Yan (Ming dynasty),C,China,776394218,"1,371,920,000"
28998,Ji Jianye,C,China,776632920,"1,371,920,000"
28999,Jin Daoming,Start,China,776728593,"1,371,920,000"
29000,Fu Youde,Start,China,776809152,"1,371,920,000"
29001,Yu Qin,Stub,China,776904552,"1,371,920,000"
29002,Li Shimin,Stub,China,777018772,"1,371,920,000"
29003,Tang Taizong,Stub,China,777018813,"1,371,920,000"
29004,Zhenguan era,Stub,China,777022044,"1,371,920,000"
29005,Zheng Jing,C,China,777260238,"1,371,920,000"
29006,Zhou Jianren,Stub,China,777642661,"1,371,920,000"
29007,Nasr al-Din (Yunnan),C,China,777742931,"1,371,920,000"
29008,Bai Xueshan,Start,China,777784922,"1,371,920,000"
29009,Zhang Yizhi,C,China,777804063,"1,371,920,000"
29010,Duan Yihe,Stub,China,777983157,"1,371,920,000"
29011,Pei Du,B,China,778177552,"1,371,920,000"
29012,Zhang Juzheng,C,China,778263630,"1,371,920,000"
29013,Wang Shuaiting,Start,China,778610239,"1,371,920,000"
29014,Xu Xianqing,C,China,778627693,"1,371,920,000"
29015,Sun Guangxian,C,China,779028095,"1,371,920,000"
29016,Li Tao (Five Dynasties),B,China,779028434,"1,371,920,000"
29017,Zhao Ying,B,China,779028653,"1,371,920,000"
29018,Li Hao,B,China,779028830,"1,371,920,000"
29019,Li Gu (Later Zhou),B,China,779029589,"1,371,920,000"
29020,Ban Biao,Stub,China,779029806,"1,371,920,000"
29021,Fang Hui,Stub,China,779033450,"1,371,920,000"
29022,Hu Sanxing,Stub,China,779033495,"1,371,920,000"
29023,Li Tao (historian),Start,China,779033767,"1,371,920,000"
29024,Su Zhe,C,China,779034051,"1,371,920,000"
29025,Xue Juzheng,Start,China,779034079,"1,371,920,000"
29026,Li Dashi,Stub,China,779034593,"1,371,920,000"
29027,Yao Silian,C,China,779035382,"1,371,920,000"
29028,Hsioh-ren Wei,Stub,China,779128545,"1,371,920,000"
29029,Song Xiuyan,Stub,China,779162022,"1,371,920,000"
29030,Huang Daozhou,Stub,China,779370374,"1,371,920,000"
29031,Yishan (Manchu official),Start,China,779446707,"1,371,920,000"
29032,Wang Kemin,Start,China,779519831,"1,371,920,000"
29033,Uyunqimg,Start,China,779540011,"1,371,920,000"
29034,Lin Xu,Stub,China,779801812,"1,371,920,000"
29035,Gu Xiancheng,Start,China,779818473,"1,371,920,000"
29036,Li Wenke,Start,China,779827101,"1,371,920,000"
29037,Yang Sifu,B,China,779846133,"1,371,920,000"
29038,Songyun,Stub,China,779854248,"1,371,920,000"
29039,Puru (artist),Start,China,779867696,"1,371,920,000"
29040,Cuigiya Lianyuan,Start,China,780199642,"1,371,920,000"
29041,John Kuan,Start,China,780277757,"1,371,920,000"
29042,Li Deyu,B,China,780429183,"1,371,920,000"
29043,Li Fengji,B,China,780429558,"1,371,920,000"
29044,Li Shouxin (politician),Stub,China,780434420,"1,371,920,000"
29045,Lin Shusen,Stub,China,780595069,"1,371,920,000"
29046,Linghu Defen,Start,China,780645384,"1,371,920,000"
29047,Ye Xuanping,Stub,China,780680886,"1,371,920,000"
29048,Mingsioi,Stub,China,781508091,"1,371,920,000"
29049,Zhao Mingcheng,Start,China,781911215,"1,371,920,000"
29050,Akdun,Start,China,782142343,"1,371,920,000"
29051,Chen Xu (prosecutor),Start,China,782155224,"1,371,920,000"
29052,Hai Rui,C,China,782247460,"1,371,920,000"
29053,Amin (Qing dynasty),Start,China,782305764,"1,371,920,000"
29054,Gao Yao (minister),Stub,China,782363273,"1,371,920,000"
29055,Anfiyangg?,Start,China,782389474,"1,371,920,000"
29056,Zhao Shaolin,Start,China,782537709,"1,371,920,000"
29057,Bahai (Qing dynasty),Start,China,782618923,"1,371,920,000"
29058,Zhang Jingyao,Start,China,782688842,"1,371,920,000"
29059,Zhu Wenjin,B,China,782692530,"1,371,920,000"
29060,Lian Chongyu,B,China,782692611,"1,371,920,000"
29061,Ding Baozhen,Start,China,782724583,"1,371,920,000"
29062,Zeng Gongliang,Stub,China,782835814,"1,371,920,000"
29063,Bolad,Start,China,782957516,"1,371,920,000"
29064,Bolo (prince),Start,China,782959904,"1,371,920,000"
29065,Jin Midi,Start,China,783106969,"1,371,920,000"
29066,Oboi,C,China,783125662,"1,371,920,000"
29067,Li Delin,Start,China,783192715,"1,371,920,000"
29068,Lu Sidao,Stub,China,783193281,"1,371,920,000"
29069,Li Chengyun,Start,China,783274307,"1,371,920,000"
29070,Mao Guanglie,Stub,China,783293895,"1,371,920,000"
29071,Wu Junsheng,Stub,China,783342429,"1,371,920,000"
29072,Xiao Zuoxin,Stub,China,783357679,"1,371,920,000"
29073,Sun Huaishan,Start,China,783428726,"1,371,920,000"
29074,Song Lin,C,China,783429088,"1,371,920,000"
29075,Ma Mingfang,Stub,China,783511207,"1,371,920,000"
29076,Xiong Xiling,Stub,China,783588346,"1,371,920,000"
29077,Cui Yuan (Han dynasty),Start,China,783634397,"1,371,920,000"
29078,Zeng Gong,Start,China,783719112,"1,371,920,000"
29079,Cheung Hon-chung,Stub,China,783822661,"1,371,920,000"
29080,Chan Wing-chan,Stub,China,783825005,"1,371,920,000"
29081,Ngan Kam-chuen,Stub,China,783825434,"1,371,920,000"
29082,Preparatory Committee for the Hong Kong Special Administrative Region,Start,China,783825954,"1,371,920,000"
29083,Selection Committee,Start,China,783826194,"1,371,920,000"
29084,Ji Pengfei,Start,China,783826877,"1,371,920,000"
29085,Qiao Guanhua,Start,China,783827175,"1,371,920,000"
29086,Huang Hua,Start,China,783827253,"1,371,920,000"
29087,Wu Xueqian,Stub,China,783827315,"1,371,920,000"
29088,Qian Qichen,GA,China,783827437,"1,371,920,000"
29089,Tang Jiaxuan,Stub,China,783827526,"1,371,920,000"
29090,Li Zhaoxing,Stub,China,783827582,"1,371,920,000"
29091,List of vice premiers of the People's Republic of China,Start,China,783830457,"1,371,920,000"
29092,Tai Chin-wah,Start,China,783832246,"1,371,920,000"
29093,Sun Hongzhi,Start,China,783875351,"1,371,920,000"
29094,Duke Li of Qi,Stub,China,783876460,"1,371,920,000"
29095,Marquis Ai of Jin,Stub,China,783876519,"1,371,920,000"
29096,Shang Shu (Jin),Stub,China,783876675,"1,371,920,000"
29097,Marquis Xiao of Jin,Stub,China,783876703,"1,371,920,000"
29098,Marquis Xiaozi of Jin,Stub,China,783876729,"1,371,920,000"
29099,Chuzi I,Stub,China,783876902,"1,371,920,000"
29100,Du'ao,Stub,China,783876927,"1,371,920,000"
29101,Duke Huai of Jin,Start,China,783876964,"1,371,920,000"
29102,Wuzhi (Qi),Start,China,783877042,"1,371,920,000"
29103,Duke Xiang of Qi,C,China,783877101,"1,371,920,000"
29104,King Dao of Zhou,Stub,China,783877286,"1,371,920,000"
29105,Jia'ao,Stub,China,783877369,"1,371,920,000"
29106,Duke Zhuang II of Qi,Start,China,783877421,"1,371,920,000"
29107,An Ruzi,Start,China,783877487,"1,371,920,000"
29108,Duke Dao of Qi,C,China,783877535,"1,371,920,000"
29109,Duke Jian of Qi,Start,China,783877570,"1,371,920,000"
29110,King Sheng of Chu,Stub,China,783877629,"1,371,920,000"
29111,King Si of Zhou,Stub,China,783877655,"1,371,920,000"
29112,Duke You of Jin,Stub,China,783877819,"1,371,920,000"
29113,Chuzi II,Start,China,783877994,"1,371,920,000"
29114,"Yan, Marquis of Tian",Start,China,783878215,"1,371,920,000"
29115,King Min of Qi,GA,China,783878517,"1,371,920,000"
29116,Marquis Zhao of Jin,Stub,China,783880703,"1,371,920,000"
29117,Wang Xizhi,Start,China,783926637,"1,371,920,000"
29118,Fuk'anggan,Start,China,784097602,"1,371,920,000"
29119,Yinchang,C,China,784136214,"1,371,920,000"
29120,Dodo (prince),C,China,784164246,"1,371,920,000"
29121,Eidu,Start,China,784332012,"1,371,920,000"
29122,Gao Shi,Stub,China,784866166,"1,371,920,000"
29123,Chaghan Temur,Start,China,785002813,"1,371,920,000"
29124,Yao Ji,Start,China,785030558,"1,371,920,000"
29125,Han Tuozhou,Start,China,785357279,"1,371,920,000"
29126,Li Bin (politician),Start,China,785385352,"1,371,920,000"
29127,Zhao Mausoleum (Tang dynasty),Stub,China,785394450,"1,371,920,000"
29128,Yang Wanli,Stub,China,785715265,"1,371,920,000"
29129,Xia Chang,Start,China,785837406,"1,371,920,000"
29130,Sushun,Start,China,786364734,"1,371,920,000"
29131,List of general secretaries and chairmen of the Communist Party of China,B,China,786437740,"1,371,920,000"
29132,Zeng Qi,Stub,China,786497203,"1,371,920,000"
29133,Li Jingye,C,China,786529798,"1,371,920,000"
29134,Yelü Chucai,C,China,786649998,"1,371,920,000"
29135,Yu Xiaogang,Stub,China,786763475,"1,371,920,000"
29136,King Pu-tsung,Start,China,786882530,"1,371,920,000"
29137,Chan Yuen-han,Start,China,786928662,"1,371,920,000"
29138,Liao Hui (politician),Stub,China,786967153,"1,371,920,000"
29139,Lei Zhengfu,C,China,787135155,"1,371,920,000"
29140,El Temür,Stub,China,787157987,"1,371,920,000"
29141,Jin Shuren,Start,China,787167773,"1,371,920,000"
29142,Ma Duanlin,Start,China,787170411,"1,371,920,000"
29143,Lü Buwei,C,China,787171294,"1,371,920,000"
29144,Lu Xiufu,Start,China,787173150,"1,371,920,000"
29145,Hu Ruoyu,Stub,China,787180882,"1,371,920,000"
29146,Liu Xiang (scholar),C,China,787184538,"1,371,920,000"
29147,Mu Qing (tusi),Stub,China,787339934,"1,371,920,000"
29148,Mu Zeng,Stub,China,787339959,"1,371,920,000"
29149,Template:China-poli-bio-book-stub,Stub,China,787356593,"1,371,920,000"
29150,Escape from China,Stub,China,787356609,"1,371,920,000"
29151,Abatai,C,China,787363436,"1,371,920,000"
29152,Pandatsang Rapga,C,China,787470483,"1,371,920,000"
29153,Murong Hui,Start,China,787692814,"1,371,920,000"
29154,Su fei-erh,Start,China,787731202,"1,371,920,000"
29155,Mingrui,Stub,China,787878500,"1,371,920,000"
29156,Ai Baojun,Start,China,787929417,"1,371,920,000"
29157,Li Zhen (Tang dynasty),Start,China,788130678,"1,371,920,000"
29158,Liao of Wu,Stub,China,788323099,"1,371,920,000"
